date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:51:46	27686/27686	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:08%20GMT	http://pv3d.org/2009/03/12/	C:/projects/pv3d.org/pv3d.org/2009/03/12/index.html	(from http://pv3d.org/2009/03/12/augmented-reality-flartoolkit-demo-reel/comment-page-1/)
15:51:47	28018/28018	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:09%20GMT	http://pv3d.org/2009/03/18/	C:/projects/pv3d.org/pv3d.org/2009/03/18/index.html	(from http://pv3d.org/2009/03/12/augmented-reality-flartoolkit-demo-reel/comment-page-1/)
15:51:47	36600/36600	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:09%20GMT	http://pv3d.org/2009/03/17/	C:/projects/pv3d.org/pv3d.org/2009/03/17/index.html	(from http://pv3d.org/2009/03/12/augmented-reality-flartoolkit-demo-reel/comment-page-1/)
15:51:47	548/548	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:51:47%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=actionscript_3_8211_command_pattern_and_interfaces&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disquse2dc.js	(from http://pv3d.org/sitemap/)
15:51:47	26569/26569	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:10%20GMT	http://pv3d.org/2009/03/20/	C:/projects/pv3d.org/pv3d.org/2009/03/20/index.html	(from http://pv3d.org/2009/03/12/augmented-reality-flartoolkit-demo-reel/comment-page-1/)
15:51:48	37399/37399	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:10%20GMT	http://pv3d.org/2009/03/30/	C:/projects/pv3d.org/pv3d.org/2009/03/30/index.html	(from http://pv3d.org/2009/03/12/augmented-reality-flartoolkit-demo-reel/comment-page-1/)
15:51:48	52131/52131	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:11%20GMT	http://pv3d.org/2009/03/31/	C:/projects/pv3d.org/pv3d.org/2009/03/31/index.html	(from http://pv3d.org/2009/03/12/augmented-reality-flartoolkit-demo-reel/comment-page-1/)
15:51:49	543/543	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:51:48%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=actionscript_3_8211_model_view_controller_mvc&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus0876.js	(from http://pv3d.org/sitemap/)
15:51:49	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:55:11%20GMT	http://pv3d.org/?p=457	C:/projects/pv3d.org/pv3d.org/index9d51.html	(from http://pv3d.org/2009/03/12/augmented-reality-recursive-webcam/comment-page-3/)
15:51:50	25772/25772	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:12%20GMT	http://pv3d.org/tag/augmented-reality/	C:/projects/pv3d.org/pv3d.org/tag/augmented-reality/index.html	(from http://pv3d.org/2009/03/12/augmented-reality-recursive-webcam/comment-page-3/)
15:51:50	8032/8032	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/03/12/augmented-reality-recursive-webcam/feed/	C:/projects/pv3d.org/pv3d.org/2009/03/12/augmented-reality-recursive-webcam/feed/index.html	(from http://pv3d.org/2009/03/12/augmented-reality-recursive-webcam/comment-page-3/)
15:51:50	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:55:12%20GMT	http://pv3d.org/?p=641	C:/projects/pv3d.org/pv3d.org/indexd2ad.html	(from http://pv3d.org/2009/07/01/test-if-a-plane-is-within-the-view-of-the-camera-aka-testing-if-culled/comment-page-1/)
15:51:50	8506/8506	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/07/01/test-if-a-plane-is-within-the-view-of-the-camera-aka-testing-if-culled/feed/	C:/projects/pv3d.org/pv3d.org/2009/07/01/test-if-a-plane-is-within-the-view-of-the-camera-aka-testing-if-culled/feed/index.html	(from http://pv3d.org/2009/07/01/test-if-a-plane-is-within-the-view-of-the-camera-aka-testing-if-culled/comment-page-1/)
15:51:50	551/551	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:51:50%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=actionscript_3_8211_public_internal_protected_private&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus2390.js	(from http://pv3d.org/sitemap/)
15:51:50	32401/32401	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:13%20GMT	http://pv3d.org/tag/culling/	C:/projects/pv3d.org/pv3d.org/tag/culling/index.html	(from http://pv3d.org/2009/07/01/test-if-a-plane-is-within-the-view-of-the-camera-aka-testing-if-culled/comment-page-1/)
15:51:51	99858/99858	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:13%20GMT	http://pv3d.org/tag/camera/	C:/projects/pv3d.org/pv3d.org/tag/camera/index.html	(from http://pv3d.org/2009/07/01/test-if-a-plane-is-within-the-view-of-the-camera-aka-testing-if-culled/comment-page-1/)
15:51:51	506/506	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:51:51%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=end_dump&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus9af2.js	(from http://pv3d.org/sitemap/)
15:51:52	23154/23154	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:14%20GMT	http://pv3d.org/tag/maya/	C:/projects/pv3d.org/pv3d.org/tag/maya/index.html	(from http://pv3d.org/2009/07/01/maya-texture-baking/comment-page-1/)
15:51:52	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Oct%202012%2021:55:14%20GMT	http://pv3d.org/?p=631	C:/projects/pv3d.org/pv3d.org/indexa123.html	(from http://pv3d.org/2009/07/01/maya-texture-baking/comment-page-1/)
15:51:52	9236/9236	---MC-	200	added ('OK')	text/xml	etag:%229338d819b4e5fa8a8251c579b987a86c%22	http://pv3d.org/2009/07/01/maya-texture-baking/feed/	C:/projects/pv3d.org/pv3d.org/2009/07/01/maya-texture-baking/feed/index.html	(from http://pv3d.org/2009/07/01/maya-texture-baking/comment-page-1/)
15:51:52	23194/23194	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:15%20GMT	http://pv3d.org/tag/texture-baking/	C:/projects/pv3d.org/pv3d.org/tag/texture-baking/index.html	(from http://pv3d.org/2009/07/01/maya-texture-baking/comment-page-1/)
15:51:53	529/529	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:51:53%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=workshop_video_and_example_dump&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus777b.js	(from http://pv3d.org/sitemap/)
15:51:53	4511/4511	---MC-	200	added ('OK')	text/xml	etag:%2221c82f72ecba51293fa84063ff37b2d8%22	http://pv3d.org/category/flex/feed/	C:/projects/pv3d.org/pv3d.org/category/flex/feed/index.html	(from http://pv3d.org/category/flex/)
15:51:53	46544/46544	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:16%20GMT	http://pv3d.org/tag/flex/	C:/projects/pv3d.org/pv3d.org/tag/flex/index.html	(from http://pv3d.org/category/flex/)
15:51:54	63404/63404	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:16%20GMT	http://pv3d.org/tag/state/	C:/projects/pv3d.org/pv3d.org/tag/state/index.html	(from http://pv3d.org/category/flex/)
15:51:55	525/525	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:51:54%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=3d_math_book_recommendation&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqusd7c2.js	(from http://pv3d.org/sitemap/)
15:51:55	85023/85023	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:17%20GMT	http://pv3d.org/tag/quaternion/	C:/projects/pv3d.org/pv3d.org/tag/quaternion/index.html	(from http://pv3d.org/category/how-it-works/)
15:51:56	90005/90005	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:17%20GMT	http://pv3d.org/tag/slerp/	C:/projects/pv3d.org/pv3d.org/tag/slerp/index.html	(from http://pv3d.org/category/how-it-works/)
15:51:56	6536/6536	---MC-	200	added ('OK')	text/xml	etag:%2221c82f72ecba51293fa84063ff37b2d8%22	http://pv3d.org/category/how-it-works/feed/	C:/projects/pv3d.org/pv3d.org/category/how-it-works/feed/index.html	(from http://pv3d.org/category/how-it-works/)
15:51:56	31409/31409	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:18%20GMT	http://pv3d.org/tag/trianglemesh3d/	C:/projects/pv3d.org/pv3d.org/tag/trianglemesh3d/index.html	(from http://pv3d.org/category/how-it-works/)
15:51:56	51784/51784	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:18%20GMT	http://pv3d.org/tag/triangle3d/	C:/projects/pv3d.org/pv3d.org/tag/triangle3d/index.html	(from http://pv3d.org/category/how-it-works/)
15:51:57	70482/70482	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:19%20GMT	http://pv3d.org/tag/vertex3d/	C:/projects/pv3d.org/pv3d.org/tag/vertex3d/index.html	(from http://pv3d.org/category/how-it-works/)
15:51:57	521/521	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:51:57%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=heading_to_new_york_brb&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus57a6.js	(from http://pv3d.org/sitemap/)
15:51:57	25899/25899	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:20%20GMT	http://pv3d.org/category/how-it-works/page/2/	C:/projects/pv3d.org/pv3d.org/category/how-it-works/page/2/index.html	(from http://pv3d.org/category/how-it-works/)
15:51:58	80804/80804	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:20%20GMT	http://pv3d.org/tag/basics/	C:/projects/pv3d.org/pv3d.org/tag/basics/index.html	(from http://pv3d.org/category/how-it-works/)
15:51:58	86249/86249	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:21%20GMT	http://pv3d.org/tag/data-structures/	C:/projects/pv3d.org/pv3d.org/tag/data-structures/index.html	(from http://pv3d.org/category/requests/)
15:51:58	516/516	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:51:58%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=launching_flex4org&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus3dee.js	(from http://pv3d.org/sitemap/)
15:51:59	62432/62432	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:21%20GMT	http://pv3d.org/tag/interactive/	C:/projects/pv3d.org/pv3d.org/tag/interactive/index.html	(from http://pv3d.org/category/requests/)
15:52:00	73744/73744	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:22%20GMT	http://pv3d.org/tag/drag/	C:/projects/pv3d.org/pv3d.org/tag/drag/index.html	(from http://pv3d.org/category/requests/)
15:52:00	110341/110341	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:22%20GMT	http://pv3d.org/tag/material/	C:/projects/pv3d.org/pv3d.org/tag/material/index.html	(from http://pv3d.org/category/requests/)
15:52:01	30322/30322	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:22%20GMT	http://pv3d.org/tag/shader/	C:/projects/pv3d.org/pv3d.org/tag/shader/index.html	(from http://pv3d.org/category/requests/)
15:52:01	14292/14292	---MC-	200	added ('OK')	text/xml	etag:%2221c82f72ecba51293fa84063ff37b2d8%22	http://pv3d.org/category/requests/feed/	C:/projects/pv3d.org/pv3d.org/category/requests/feed/index.html	(from http://pv3d.org/category/requests/)
15:52:02	79362/79362	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:24%20GMT	http://pv3d.org/category/requests/page/2/	C:/projects/pv3d.org/pv3d.org/category/requests/page/2/index.html	(from http://pv3d.org/category/requests/)
15:52:02	1968/1968	---MC-	200	added ('OK')	text/xml	etag:%2221c82f72ecba51293fa84063ff37b2d8%22	http://pv3d.org/category/roundarch/feed/	C:/projects/pv3d.org/pv3d.org/category/roundarch/feed/index.html	(from http://pv3d.org/category/roundarch/)
15:52:02	511/511	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:52:02%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=big_and_small&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus363b.js	(from http://pv3d.org/sitemap/)
15:52:03	41121/41121	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:25%20GMT	http://pv3d.org/tag/mxml/	C:/projects/pv3d.org/pv3d.org/tag/mxml/index.html	(from http://pv3d.org/category/snippets/)
15:52:04	53072/53072	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:26%20GMT	http://pv3d.org/tag/math/	C:/projects/pv3d.org/pv3d.org/tag/math/index.html	(from http://pv3d.org/category/snippets/)
15:52:04	523/523	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:52:04%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=training_in_san_francisco&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus4ce6.js	(from http://pv3d.org/sitemap/)
15:52:05	12189/12189	---MC-	200	added ('OK')	text/xml	etag:%2221c82f72ecba51293fa84063ff37b2d8%22	http://pv3d.org/category/snippets/feed/	C:/projects/pv3d.org/pv3d.org/category/snippets/feed/index.html	(from http://pv3d.org/category/snippets/)
15:52:05	47046/47046	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:27%20GMT	http://pv3d.org/category/snippets/page/2/	C:/projects/pv3d.org/pv3d.org/category/snippets/page/2/index.html	(from http://pv3d.org/category/snippets/)
15:52:05	24552/24552	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:28%20GMT	http://pv3d.org/2010/04/18/	C:/projects/pv3d.org/pv3d.org/2010/04/18/index.html	(from http://pv3d.org/2010/04/)
15:52:06	544/544	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:52:06%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=vote_in_the_best_augmented_reality_competition&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqusc8fa.js	(from http://pv3d.org/sitemap/)
15:52:06	41386/41386	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:28%20GMT	http://pv3d.org/2009/07/page/2/	C:/projects/pv3d.org/pv3d.org/2009/07/page/2/index.html	(from http://pv3d.org/2009/07/)
15:52:06	31706/31706	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:29%20GMT	http://pv3d.org/2009/06/page/2/	C:/projects/pv3d.org/pv3d.org/2009/06/page/2/index.html	(from http://pv3d.org/2009/06/)
15:52:08	23833/23833	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:30%20GMT	http://pv3d.org/2009/06/10/	C:/projects/pv3d.org/pv3d.org/2009/06/10/index.html	(from http://pv3d.org/2009/06/)
15:52:08	26560/26560	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:30%20GMT	http://pv3d.org/2009/06/13/	C:/projects/pv3d.org/pv3d.org/2009/06/13/index.html	(from http://pv3d.org/2009/06/)
15:52:08	23342/23342	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:30%20GMT	http://pv3d.org/2009/06/02/	C:/projects/pv3d.org/pv3d.org/2009/06/02/index.html	(from http://pv3d.org/2009/06/)
15:52:09	503/503	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:52:09%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=hired&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqusca0f.js	(from http://pv3d.org/sitemap/)
15:52:09	23951/23951	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:31%20GMT	http://pv3d.org/2009/06/22/	C:/projects/pv3d.org/pv3d.org/2009/06/22/index.html	(from http://pv3d.org/2009/06/)
15:52:10	23586/23586	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:32%20GMT	http://pv3d.org/2009/06/23/	C:/projects/pv3d.org/pv3d.org/2009/06/23/index.html	(from http://pv3d.org/2009/06/)
15:52:10	23326/23326	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:32%20GMT	http://pv3d.org/2009/06/24/	C:/projects/pv3d.org/pv3d.org/2009/06/24/index.html	(from http://pv3d.org/2009/06/)
15:52:10	23269/23269	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:33%20GMT	http://pv3d.org/2009/06/27/	C:/projects/pv3d.org/pv3d.org/2009/06/27/index.html	(from http://pv3d.org/2009/06/)
15:52:10	516/516	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:52:10%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=poisson_d8217avril&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqusf550.js	(from http://pv3d.org/sitemap/)
15:52:11	24356/24356	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:33%20GMT	http://pv3d.org/2009/06/28/	C:/projects/pv3d.org/pv3d.org/2009/06/28/index.html	(from http://pv3d.org/2009/06/)
15:52:12	45920/45920	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:34%20GMT	http://pv3d.org/2009/05/page/2/	C:/projects/pv3d.org/pv3d.org/2009/05/page/2/index.html	(from http://pv3d.org/2009/05/)
15:52:12	57122/57122	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:34%20GMT	http://pv3d.org/tag/matrix/	C:/projects/pv3d.org/pv3d.org/tag/matrix/index.html	(from http://pv3d.org/2009/05/)
15:52:12	516/516	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:52:12%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=blogging_in_french&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqus05de.js	(from http://pv3d.org/sitemap/)
15:52:12	36629/36629	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:34%20GMT	http://pv3d.org/2009/05/16/	C:/projects/pv3d.org/pv3d.org/2009/05/16/index.html	(from http://pv3d.org/2009/05/)
15:52:14	28475/28475	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:36%20GMT	http://pv3d.org/2009/05/24/	C:/projects/pv3d.org/pv3d.org/2009/05/24/index.html	(from http://pv3d.org/2009/05/)
15:52:14	31015/31015	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:36%20GMT	http://pv3d.org/2009/05/23/	C:/projects/pv3d.org/pv3d.org/2009/05/23/index.html	(from http://pv3d.org/2009/05/)
15:52:14	30605/30605	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:36%20GMT	http://pv3d.org/2009/05/25/	C:/projects/pv3d.org/pv3d.org/2009/05/25/index.html	(from http://pv3d.org/2009/05/)
15:52:16	30689/30689	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:37%20GMT	http://pv3d.org/2009/05/26/	C:/projects/pv3d.org/pv3d.org/2009/05/26/index.html	(from http://pv3d.org/2009/05/)
15:52:16	35627/35627	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:37%20GMT	http://pv3d.org/2009/05/27/	C:/projects/pv3d.org/pv3d.org/2009/05/27/index.html	(from http://pv3d.org/2009/05/)
15:52:16	24732/24732	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:38%20GMT	http://pv3d.org/tag/degrafa/	C:/projects/pv3d.org/pv3d.org/tag/degrafa/index.html	(from http://pv3d.org/2009/04/)
15:52:16	506/506	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:52:16%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=laid_off&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disquscac6.js	(from http://pv3d.org/sitemap/)
15:52:17	24740/24740	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:39%20GMT	http://pv3d.org/tag/scrollbar/	C:/projects/pv3d.org/pv3d.org/tag/scrollbar/index.html	(from http://pv3d.org/2009/04/)
15:52:18	67853/67853	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:40%20GMT	http://pv3d.org/2009/04/page/2/	C:/projects/pv3d.org/pv3d.org/2009/04/page/2/index.html	(from http://pv3d.org/2009/04/)
15:52:18	23638/23638	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:40%20GMT	http://pv3d.org/2009/04/01/	C:/projects/pv3d.org/pv3d.org/2009/04/01/index.html	(from http://pv3d.org/2009/04/)
15:52:18	23513/23513	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:40%20GMT	http://pv3d.org/2009/04/02/	C:/projects/pv3d.org/pv3d.org/2009/04/02/index.html	(from http://pv3d.org/2009/04/)
15:52:19	522/522	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:52:19%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=the_return_of_the_forums&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqusb608.js	(from http://pv3d.org/sitemap/)
15:52:20	32940/32940	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:42%20GMT	http://pv3d.org/2009/04/05/	C:/projects/pv3d.org/pv3d.org/2009/04/05/index.html	(from http://pv3d.org/2009/04/)
15:52:20	23629/23629	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:41%20GMT	http://pv3d.org/2009/04/06/	C:/projects/pv3d.org/pv3d.org/2009/04/06/index.html	(from http://pv3d.org/2009/04/)
15:52:21	194969/194969	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20May%202009%2023:26:30%20GMT	http://farm4.static.flickr.com/3327/3580077528_0c0b823da0_o.jpg	C:/projects/pv3d.org/farm4.static.flickr.com/3327/3580077528_0c0b823da0_o.jpg	(from http://pv3d.org/sitemap/)
15:52:21	36244/36244	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:42%20GMT	http://pv3d.org/2009/04/08/	C:/projects/pv3d.org/pv3d.org/2009/04/08/index.html	(from http://pv3d.org/2009/04/)
15:52:21	25492/25492	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:44%20GMT	http://pv3d.org/2009/04/14/	C:/projects/pv3d.org/pv3d.org/2009/04/14/index.html	(from http://pv3d.org/2009/04/)
15:52:21	41147/41147	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:44%20GMT	http://pv3d.org/2009/04/09/	C:/projects/pv3d.org/pv3d.org/2009/04/09/index.html	(from http://pv3d.org/2009/04/)
15:52:22	24000/24000	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:44%20GMT	http://pv3d.org/2009/04/17/	C:/projects/pv3d.org/pv3d.org/2009/04/17/index.html	(from http://pv3d.org/2009/04/)
15:52:22	25142/25142	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:44%20GMT	http://pv3d.org/2009/04/15/	C:/projects/pv3d.org/pv3d.org/2009/04/15/index.html	(from http://pv3d.org/2009/04/)
15:52:22	2492/2492	---M--	200	added ('OK')	image/gif	etag:1413637622n	http://dl.getdropbox.com/u/132579/sites/pv3d.org/images/lyndalogo_alt_y.gif	C:/projects/pv3d.org/dl.getdropbox.com/u/132579/sites/pv3d.org/images/lyndalogo_alt_y.gif	(from http://pv3d.org/sitemap/)
15:52:22	23420/23420	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:45%20GMT	http://pv3d.org/2009/04/21/	C:/projects/pv3d.org/pv3d.org/2009/04/21/index.html	(from http://pv3d.org/2009/04/)
15:52:23	519/519	---M--	200	added ('OK')	text/javascript	date:Thu,%2011%20Oct%202012%2021:52:23%20GMT	http://pv3d.disqus.com/disqus.js?v=2.0&slug=3d_modeling_tutorials&pname=wordpress&pver=2.12	C:/projects/pv3d.org/pv3d.disqus.com/disqusa941.js	(from http://pv3d.org/sitemap/)
15:52:23	25175/25175	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:46%20GMT	http://pv3d.org/tag/text-layout-framework/	C:/projects/pv3d.org/pv3d.org/tag/text-layout-framework/index.html	(from http://pv3d.org/2009/02/)
15:52:24	49005/49005	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:46%20GMT	http://pv3d.org/2009/03/page/2/	C:/projects/pv3d.org/pv3d.org/2009/03/page/2/index.html	(from http://pv3d.org/2009/03/)
15:52:24	29484/29484	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:46%20GMT	http://pv3d.org/tag/design-patterns/	C:/projects/pv3d.org/pv3d.org/tag/design-patterns/index.html	(from http://pv3d.org/2009/02/)
15:52:24	32115/32115	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:46%20GMT	http://pv3d.org/2009/02/page/2/	C:/projects/pv3d.org/pv3d.org/2009/02/page/2/index.html	(from http://pv3d.org/2009/02/)
15:52:25	62818/62818	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:47%20GMT	http://pv3d.org/2009/02/01/	C:/projects/pv3d.org/pv3d.org/2009/02/01/index.html	(from http://pv3d.org/2009/02/)
15:52:25	23968/23968	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:47%20GMT	http://pv3d.org/2009/02/04/	C:/projects/pv3d.org/pv3d.org/2009/02/04/index.html	(from http://pv3d.org/2009/02/)
15:52:25	33779/33779	---MC-	200	added ('OK')	text/html	date:Thu,%2011%20Oct%202012%2021:55:47%20GMT	http://pv3d.org/2009/02/03/	C:/projects/pv3d.org/pv3d.org/2009/02/03/index.html	(from http://pv3d.org/2009/02/)
